,Price,MA 7,MA 20,MA 50,RSI 7,RSI 14,RSI 21,Gain,Loss,Average Gain (7),Average Loss (7),Average Gain (14),Average Loss (14),Average Gain (21),Average Loss (21)
3126,58459.25552,61534.56355,62831.93256,59896.49946,32.79408625,41.95857446,54.11150224,1471.933178,0,524.2543659,1074.370343,619.1294063,856.4436186,748.4986491,634.753743
3127,60082.91167,60880.64588,62762.48472,60134.52017,42.52349871,46.48798135,53.4771308,1623.656152,0,681.3117639,920.8888655,690.8813167,795.2690744,745.2992736,648.379225
3128,59139.77928,59950.76038,62663.38212,60361.76051,38.72433124,44.32422813,52.71992504,0,943.1323889,583.9815119,924.0665117,641.5326512,805.8307397,737.6174755,661.5071911
3129,56386.85685,58872.62058,62320.36452,60523.83823,29.69092918,38.66688836,51.41131671,0,2752.922426,500.5555817,1185.331642,595.7088904,944.9087173,726.3288139,686.4512126
3130,57748.79317,58486.93924,62051.25706,60693.60944,38.03407728,42.57207434,50.67763943,1361.936321,0,623.6099729,1015.998551,650.4394211,877.4152375,721.4374405,702.1439429
3131,57198.18385,58000.44324,61831.07907,60804.19324,36.01815577,41.42374226,49.95139218,0,550.6093275,534.5228339,949.5143759,603.9794625,854.0719582,712.5367449,713.9234874
3132,58897.84698,58273.37533,61713.60217,60873.85006,46.27360156,46.24403409,49.76595551,1699.663137,0,700.9714486,813.869465,682.2425821,793.0668184,711.9860165,718.6828196
3133,53827.79287,57611.73781,61321.92388,60872.514,29.70406884,36.57522228,48.44138276,0,5070.054118,600.8326703,1421.895844,633.5109691,1098.565911,706.693,752.1691541
3134,54533.40388,56818.95098,60890.93257,60882.96333,33.56652427,38.5023623,47.56142926,705.6110174,0,615.8010056,1218.767866,638.6609725,1020.096918,702.3648098,774.3881404
3135,57237.66114,56547.21982,60371.96485,60925.20734,46.66873591,45.35520062,47.50590681,2704.257255,0,914.1518983,1044.658171,786.2035641,947.232852,712.4499093,787.2581419
3136,57848.77354,56756.06506,59907.13478,60987.94542,49.30473304,46.7979736,47.60594428,611.1124,0,870.8605414,895.4212895,773.6970524,879.5733626,719.9932727,792.408768
3137,57011.28047,56650.7061,59504.64608,60976.72081,45.69373983,45.04280283,47.50796397,0,837.4930629,746.4518926,887.1458286,718.4329772,876.5676269,721.253207,796.9200566
3138,57169.37199,56646.59012,59112.83242,60993.40754,46.55575157,45.45864667,47.46534122,158.0915196,0,662.4004108,760.4107102,678.4085874,813.9556535,718.4506929,795.1815163
3139,56508.26805,56305.22171,58716.64343,60973.81319,43.20955795,43.96063394,47.28830177,0,661.1039398,567.7717806,746.2240287,629.9508311,803.037674,711.2755066,792.8502073
3140,53785.96717,56299.24661,58172.92502,60900.48389,32.11900924,38.35559326,46.56089929,0,2722.300882,486.6615263,1028.520722,584.9543432,940.1279031,700.5796028,804.0726128
3141,49161.99071,55531.90187,57348.57567,60647.54323,21.29022431,31.10180883,45.01615326,0,4623.976463,417.1384511,1542.157256,543.1718901,1203.259943,687.0824051,839.2195006
3142,49268.46989,54393.44598,56615.30739,60409.59991,21.99674711,31.42343062,43.80547419,106.479181,0,372.7585554,1321.849077,511.9795537,1117.312804,672.1146027,862.2018614
3143,50461.57684,53338.13216,56115.9581,60187.15596,30.18865349,35.08033234,43.12147228,1193.106946,0,489.9511826,1133.013494,560.6315103,1037.504747,663.4401541,875.0976534
3144,50647.66341,52429.04401,55618.15848,59959.74978,31.49771416,35.6566495,42.60951974,186.0865698,0,446.5419522,971.1544239,533.8783003,963.3972649,653.1116683,879.6717853
3145,50530.45806,51480.62773,55295.31527,59680.00597,31.0696107,35.44322926,42.16369879,0,117.2053418,382.7502447,849.1616978,495.744136,902.9549847,640.2373148,878.218924
3146,47885.87199,50248.85687,54766.64609,59312.97306,22.88250556,30.94283869,41.29447218,0,2644.586075,328.0716383,1105.650895,460.3338406,1027.357205,625.3722826,889.0490179
3147,47303.56415,49322.79929,54127.67872,59008.2226,21.43175105,30.03841173,40.46974789,0,582.3078372,281.2042614,1030.887601,427.4528519,995.5679649,608.9833292,895.8032361
3148,49242.30232,49334.27238,53632.80487,58772.48323,36.95705644,36.67492917,40.31343524,1938.738172,0,517.9948201,883.6179435,535.4018034,924.4559674,604.6505431,895.2229841
3149,50051.07835,49446.07359,53316.01594,58542.06199,42.48809548,39.26329465,40.40489023,808.7760246,0,559.5349922,757.3868087,554.9285335,858.4233983,602.5021835,888.6593567
3150,46696.3047,48908.17757,52763.39152,58252.52475,29.82515235,33.20119266,39.86362428,0,3354.773649,479.6014218,1128.442072,515.2907811,1036.73413,596.6497663,900.0775812
3151,48410.56466,48588.59203,52324.01056,57956.17177,40.41240955,38.43223271,39.89185181,1714.259957,0,655.9812126,967.2360614,600.9314365,962.6816926,599.4750732,903.2756041
3152,48936.86258,48360.93554,51825.96134,57722.82524,43.46735231,39.98608927,40.05819918,526.2979261,0,637.4550288,829.0594812,595.6004715,893.9187145,601.2836426,899.741503
3153,47694.5305,48333.60104,51519.29822,57503.89582,38.08953814,37.57534459,39.96841942,0,1242.33208,546.3900247,888.0984239,553.0575806,918.8053835,598.6696607,899.1870706
3154,46328.69637,48194.33421,51109.06284,57215.11863,32.87293147,35.07185403,39.64629642,0,1365.834137,468.3343069,956.3463829,513.5534677,950.7360088,592.4632153,901.9089426
3155,46970.05705,47869.72774,50595.68264,56908.85581,37.55794384,37.1881369,39.55842707,641.3606853,0,493.0523609,819.725471,522.6825547,882.8262938,587.7293651,897.995444
3156,46807.04862,47406.29492,50043.59639,56608.25165,36.79643778,36.85930024,39.45564342,0,163.0084343,422.6163094,725.9087515,485.3480865,831.4107324,579.8668387,889.8008396
3157,47117.0082,47466.39543,49548.88278,56321.15444,39.51692812,37.98227836,39.45771578,309.9595878,0,406.522492,622.2075013,472.8203366,772.0242516,571.612346,877.0582997
3158,49145.21726,47571.3458,49147.67504,56081.62216,54.4758919,44.88929067,40.04136241,2028.209054,0,638.1920009,533.3207154,583.9195307,716.8796622,574.7828057,860.6898433
3159,48755.89564,47545.49338,48760.05642,55791.7959,51.61696704,43.87907894,40.45344879,0,389.3216145,547.0217151,512.7494153,542.2109928,693.4826588,573.460849,844.1212515
3160,50900.61495,48003.50544,48615.78881,55547.18935,63.82016609,50.48929163,41.41349245,2144.719305,0,775.264228,439.4994988,656.6758723,643.9481831,583.0705337,824.853549
3161,50888.72104,48654.93754,48702.12533,55332.9289,63.71619047,50.4538002,42.21003097,0,11.89391273,664.5121954,378.4129865,609.7704528,598.8014495,586.9487081,803.5944746
3162,50663.4871,49182.5704,48771.87619,55121.25094,61.50247396,49.74073348,42.83177231,0,225.2339347,569.5818818,356.5302648,566.2154205,572.1180556,586.1217164,782.3057027
3163,50852.86026,49760.54349,48791.44036,54905.08097,62.77124174,50.37577093,43.4124012,189.3731574,0,515.2663497,305.5973698,539.298116,531.2524802,582.7476513,759.6053059
3164,50774.06781,50282.98058,48797.76058,54657.49772,61.78284754,50.09217245,43.88886228,0,78.7924448,441.6568712,273.1966663,500.776822,498.9339062,576.0290427,736.4429897
3165,47725.14805,50080.11355,48657.49508,54259.66037,36.11237972,40.57359974,43.59022864,0,3048.919768,378.5630324,669.728538,465.007049,681.0757535,566.6258994,733.266111
3166,46506.99465,49758.84198,48588.55121,53846.89277,30.25316455,37.50701392,43.06180017,0,1218.153399,324.4825992,748.0749467,431.7922598,719.4384425,555.095266,733.9712937
3167,47191.86839,49229.02104,48582.96642,53489.50905,36.96191551,40.24167323,42.83027066,684.8737422,0,375.9670482,641.2070971,449.8695085,668.0499823,546.5653509,729.553951
3168,46319.65109,48576.29676,48436.83386,53115.78917,32.34003587,37.96325098,42.43609211,0,872.2173018,322.2574699,674.2085549,417.7359722,682.6333623,535.8840232,726.9184559
3169,47816.07768,48169.52399,48325.08383,52783.46976,45.88453787,43.83832861,42.57598596,1496.426588,0,489.9959154,577.8930471,494.7853019,633.8738364,533.6988752,719.8220079
3170,47387.21217,47674.4314,48359.6292,52438.0073,43.00599457,42.59336427,42.59210859,0,428.8655087,419.9964989,556.6033988,459.4434946,619.2303844,528.2844764,712.0496932
3171,46531.14086,47068.29898,48265.65801,52055.65056,37.52386185,40.14270432,42.40339594,0,856.0713072,359.9969991,599.3845285,426.6261022,636.1475932,520.270787,706.6846853
3172,45938.02427,46812.99559,48115.7161,51695.73434,34.01864801,38.49033322,42.10451194,0,593.1165888,308.5688563,598.4891086,396.1528092,633.07395,510.1897427,701.532515
3173,43647.14751,46404.44599,47913.34695,51359.70604,23.94102389,32.86353233,41.31261424,0,2290.876764,264.4875912,840.2587736,367.8561799,751.4884367,498.4896402,708.1385273
3174,43216.45868,45836.53032,47757.73506,51011.96209,22.48035133,31.91881221,40.5572175,0,430.6888311,226.7036496,781.7487818,341.5807385,728.5741792,485.5474502,711.6437775
3175,41527.19704,45151.89403,47485.59206,50702.75959,17.57398031,28.46273423,39.54271503,0,1689.261634,194.3174139,911.393475,317.1821143,797.1947117,471.6793532,721.1556679
3176,41756.66232,44286.26326,47233.07275,50368.70772,20.32961145,29.57818087,38.78421344,229.4652813,0,199.3385378,781.1944072,310.9166263,740.2522323,458.7107429,724.0146555
3177,41862.36099,43496.99881,46970.34039,50004.29671,21.73572252,30.1187044,38.18911304,105.6986617,0,185.9614127,669.5952061,296.2582002,687.3770728,445.7226796,721.4232531
3178,41869.85906,42831.10141,46606.57248,49658.8983,21.84987337,30.15965671,37.69073433,7.49806994,0,160.4666494,573.9387481,275.6324766,638.2787105,432.1390591,714.4001815
3179,42777.21102,42379.55666,46307.63825,49386.70539,35.19434998,35.1149894,37.61074092,907.3519649,0,267.1645516,491.9474984,320.7552972,592.687374,424.2831302,703.8071966
3180,43981.87733,42427.3752,45961.70137,49111.36707,48.74958408,41.09115501,38.00264997,1204.666307,0,401.0933738,421.6692843,383.8917979,550.3525616,423.1788561,690.3720579
3181,42608.41001,42340.51111,45547.68581,48819.57159,38.13856961,36.91637547,38.0079374,0,1373.467315,343.7943204,557.6404316,356.4709552,609.1464726,419.3986401,684.0515042
3182,43120.85451,42568.17646,45170.55418,48504.03174,43.49243989,39.39059597,38.2103888,512.4444991,0,367.8872031,477.9775128,367.6119226,565.6360102,416.9457145,674.238457
3183,43226.65027,42778.17474,44789.24368,48292.00889,44.64632497,39.91455478,38.42150096,105.7957587,0,330.4455682,409.695011,348.910768,525.2334381,412.8266599,661.6411501
3184,43119.79214,42957.80776,44406.5299,48063.73666,43.59726259,39.542722,38.57338412,0,106.8581267,283.2390584,366.4325989,323.9885703,495.3494873,406.6558218,647.5836
3185,42298.34112,43019.01949,44135.18955,47764.95026,36.00892474,36.71147941,38.4939233,0,821.4510262,242.7763358,431.4352314,300.8465296,518.6424543,398.8520367,637.2908206
3186,42395.45879,42964.48345,43929.61276,47455.88396,37.50918638,37.28321547,38.46658351,97.1176747,0,221.9679556,369.8016269,286.2944685,481.5965647,390.4289852,624.5532399
3187,41749.55143,42645.57975,43657.49691,47150.64938,31.73596677,35.01746545,38.27351207,0,645.9073606,190.2582477,409.2453032,265.8448636,493.3330502,380.8970453,614.300481
3188,40707.68241,42374.04724,43376.89848,46821.41559,24.60824479,31.67377522,37.83318979,0,1041.869017,163.078498,499.6201194,246.8559448,532.5141906,370.5247336,608.8395114
3189,36508.79979,41429.46799,42811.53459,46421.42622,11.96895525,22.39338302,36.37784007,0,4198.882624,139.7815697,1028.086192,229.2233773,794.3976502,359.5369639,628.803639
3190,35180.43546,40280.00874,42201.19575,46049.31559,10.06157141,20.36088,34.88256907,0,1328.364327,119.8127741,1070.983068,212.8502789,832.5381271,348.1215263,649.8598023
3191,36306.40944,39306.66835,41689.95918,45792.20396,22.30572606,26.45434528,34.17967548,1125.973978,0,263.5500888,917.9854869,278.0734003,773.071118,344.094315,662.6276921
3192,36774.00714,38517.47778,41231.75832,45542.31471,27.11326501,28.8877319,33.82007758,467.5977018,0,292.6997478,786.844703,291.6108504,717.8517524,341.6469546,668.5427878
3193,36988.92851,37745.11631,40898.84737,45272.86174,29.45404154,30.03360237,33.62281468,214.9213684,0,281.5885508,674.4383169,286.1330302,666.5766273,338.7870306,668.8235273
3194,36870.44017,37048.10042,40581.54645,44997.31728,28.85794086,29.74899638,33.43293827,0,118.4883437,241.361615,595.0168922,265.6949567,627.4274642,334.1477251,665.3089256
3195,37276.83956,36557.98001,40369.02857,44732.24491,34.18768206,32.12479623,33.46110666,406.3993912,0,264.9384401,510.014479,275.7452734,582.6112167,330.8520449,657.913952
3196,37852.57903,36749.94847,40173.82441,44531.57905,41.43886586,35.45504925,33.75130266,575.7394699,0,309.3385872,437.1552677,297.1734303,540.9961298,329.8275945,647.4016337
3197,38232.17873,37185.9118,39992.3153,44350.15134,46.01424956,37.62795366,34.17185763,379.5997041,0,319.3758897,374.7045152,303.0610213,502.3535491,329.3298943,634.4160566
3198,37983.1515,37425.44638,39797.97992,44124.96832,43.41794818,36.75380299,34.46472625,0,249.0272328,273.7507626,356.7506177,281.4138055,484.2588122,326.683269,621.1938929
3199,38555.53446,37679.95028,39586.89609,43895.05745,50.85392823,40.19296401,34.98553704,572.3829618,0,316.4125053,305.7862437,302.1973166,449.6688971,326.194185,606.174481
3200,38835.69494,37943.77406,39329.58697,43737.84525,54.28467236,41.85945157,35.56121255,280.160482,0,311.2336448,262.1024946,300.623257,417.5496901,325.4817783,589.7901007
3201,37000.9825,37962.42296,39049.2156,43509.65361,35.40280021,34.98447829,35.55494942,0,1834.712445,266.7716956,486.7610589,279.1501672,518.7756012,322.6860601,584.8839558
3202,37101.35159,37937.35325,38748.24045,43272.94339,36.8056933,35.60753733,35.59884625,100.3690951,0,242.9998955,417.2237648,266.3800907,481.7202011,318.8914808,576.9001372
3203,41673.83955,38483.24761,38670.59991,43152.52957,70.66566112,56.2004908,37.83300954,4572.487961,0,861.4981905,357.6203698,573.9592242,447.3116153,344.7298956,566.4582435
3204,41493.69005,38949.1778,38589.29481,43055.82944,68.96711275,55.44811371,39.5607135,0,180.1495034,738.4270204,332.2673889,532.9621368,428.2286073,363.4773777,555.3062981
3205,42475.54322,39590.94805,38598.15491,42965.93917,73.08129827,58.69381606,41.38563186,981.85317,0,773.2021847,284.8006191,565.025782,397.6408496,382.9880828,542.4250753
3206,43910.92999,40356.00455,38673.92847,42908.01679,78.04554659,62.9440042,43.46322269,1435.386765,0,867.7999819,244.1148163,627.1944237,369.2379318,406.0743637,528.2198248
3207,44184.44751,41120.11206,38795.67328,42849.36558,78.91018623,63.71026703,45.25041826,273.5175252,0,782.9024881,209.2412711,601.9317881,342.8637938,424.0185601,513.0303699
3208,44383.88806,42174.81285,38979.48356,42754.139,79.5938593,64.29012361,46.78888164,199.4405437,0,699.5507818,179.349661,573.1824135,318.3735228,437.1391421,497.1408123
3209,43628.13953,43107.21113,39335.45055,42651.58387,69.61684266,60.35465774,47.79476407,0,755.7485231,599.6149558,261.6923556,532.2408125,349.6145943,444.8760856,485.9289811
3210,42445.38877,43217.43245,39698.69821,42482.47935,56.65122627,54.71021673,48.20631421,0,1182.750764,513.9556764,393.2721283,494.2236116,409.1243207,448.1655899,481.51675
3211,42254.73812,43326.1536,39996.11465,42309.79969,54.73419409,53.83621085,48.4771612,0,190.6506447,440.5334369,364.326202,458.9219251,393.5190581,447.8021541,475.9362477
3212,42247.83595,43293.62399,40269.80609,42141.48667,54.6560758,53.80270026,48.69989321,0,6.90216997,377.6000888,313.265626,426.1417876,365.9035661,444.4591986,468.1900276
3213,42634.57378,43111.28739,40552.08835,41977.12094,58.52555363,55.47504847,49.0364637,386.7378304,0,378.9054804,268.5133937,423.3272192,339.7675971,441.337593,458.6816165
3214,44574.32057,43166.98354,40937.28237,41853.12599,72.3384541,62.75728133,50.06597134,1939.746787,0,601.88281,230.1543375,531.6429026,315.498483,448.9826033,447.7993651
3215,44063.28198,43121.18267,41276.60449,41779.88867,65.62102996,59.97424281,50.71917063,0,511.0385882,515.8995514,270.280659,493.6684096,329.4656334,452.1691246,439.3460934
3216,40562.98695,42683.30373,41412.12489,41661.00852,37.66892494,45.19169309,49.91304286,0,3500.295033,442.1996155,731.7112839,458.4063803,555.9534477,451.6943861,453.2682453
3217,40073.49536,42344.46182,41504.19072,41518.64106,35.22119798,43.5742114,49.08852591,0,489.4915875,379.0282419,697.1084701,425.6630675,551.2061719,448.2340935,464.8796846
3218,40192.75912,42049.89339,41614.6711,41396.10322,36.39602534,44.09919623,48.46754755,119.2637591,0,341.91903,597.5215458,403.7774026,511.8343025,443.1714714,471.1959637
3219,38514.00854,41516.48947,41612.5948,41210.06184,28.04379599,38.64836633,47.36349609,0,1678.750585,293.0734543,751.9828371,374.9361595,595.1854656,436.0239468,484.5667672
3220,37059.9794,40720.11885,41523.80903,41003.51718,22.76485248,34.6531006,45.97258014,0,1454.029134,251.205818,852.2751653,348.1550053,656.5314419,427.2230835,502.0766909
3221,38337.20386,39829.10217,41590.6201,40839.63844,35.25475382,40.4741213,45.35917053,1277.224453,0,397.7799087,730.5215702,414.5171087,609.6363389,425.8210276,512.9550185
3222,37372.29268,38873.24656,41604.16715,40668.32381,30.85670118,37.73904258,44.55312118,0,964.9111751,340.9542075,764.0057995,384.9087438,635.0131129,421.7797505,524.9098176
3223,38363.34549,38559.01206,41438.64245,40562.64777,39.84847959,42.06912937,44.29731446,991.0528082,0,433.8254362,654.8621138,428.2047484,589.6550334,422.3533545,531.0980222
3224,39316.16208,38450.82159,41329.76605,40484.64184,47.50563542,45.96038906,44.46766569,952.8165872,0,507.9670292,561.3103833,465.6770226,547.5368167,426.4301962,532.536706
3225,39090.20215,38293.31346,41160.49899,40435.90194,45.88940887,45.18524295,44.53468405,0,225.9599222,435.4003107,513.4031746,432.4143781,524.5670386,426.8573445,531.6255855
3226,37803.59016,38191.82512,40855.132,40356.8405,37.43000183,40.95020931,44.1834218,0,1286.611993,373.2002663,623.8615772,401.5276368,578.998821,424.3022455,536.0177756
3227,43225.40468,39072.60016,40807.17986,40384.10137,67.17723122,58.57159907,45.98134767,5421.814517,0,1094.430874,534.7384948,760.1195568,537.6417624,456.2131326,535.9568574
3228,44459.59163,39947.22698,40810.96504,40435.89602,70.8568284,61.39568934,47.80813533,1234.18695,0,1114.396027,458.3472812,793.9815135,499.2387794,487.5551752,532.2611633
